id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,accuracy,trialtype,colourfreq,credits
37,24,1,2,Practice,1,NA,5.9076701290905476e-06,1.6878072238177992,"[75, 0, 179]",179,a,1.0681257579126395,0,colour,0.5,4
37,24,1,2,Practice,2,NA,2.205687202687841,3.3118875462096184,"[16, 0, 238]",238,a,0.583211405435577,1,colour,0.5,4
37,24,1,2,Practice,3,NA,3.829523341031745,4.83189507649513,"[65, 0, 189]",189,a,0.47925164696061984,0,colour,0.5,4
37,24,1,2,Practice,4,NA,5.345334845187608,5.967793707095552,"[8, 0, 246]",246,a,0.09909104480175301,1,colour,0.5,4
37,24,1,2,Practice,5,NA,6.496526876580901,7.503805528744124,"[70, 0, 184]",184,a,0.47884204803267494,0,colour,0.5,4
37,24,1,2,Practice,6,NA,8.01743473688839,8.679786961292848,"[44, 0, 210]",210,a,0.13889697362901643,1,colour,0.5,4
37,24,1,2,Practice,7,NA,9.189387921302114,10.015769559657201,"[66, 0, 188]",188,a,0.30319774692179635,0,colour,0.5,4
37,24,1,2,Practice,8,NA,10.533264751778916,11.367789138457738,"[15, 0, 239]",239,a,0.3111597203533165,1,colour,0.5,4
37,24,1,2,Practice,9,NA,11.87711755768396,12.983822022972163,"[39, 0, 215]",215,a,0.5820601960876957,1,colour,0.5,4
37,24,1,2,Practice,10,NA,13.503678710607346,17.399845770269167,"[81, 0, 173]",173,l,3.372940632980317,1,colour,0.5,4
37,24,1,2,1,1,1,4.116838494723197,5.279972304822877,"[36, 0, 218]",218,a,0.6390263517969288,1,colour,0.5,4.0
37,24,1,2,1,2,2,5.789555935654789,6.783934583887458,"[92, 0, 162]",162,l,0.47054373077116907,1,colour,0.5,4.0
37,24,1,2,1,3,3,7.278776197112165,8.303891702031251,"[75, 0, 179]",179,l,0.5022671695915051,1,colour,0.5,4.0
37,24,1,2,1,4,4,8.810297790216282,9.687969881866593,"[26, 0, 228]",228,a,0.3549080391530879,1,colour,0.5,4.0
37,24,1,2,1,5,5,10.20104376837844,11.17597867565928,"[38, 0, 216]",216,a,0.45256588142365217,1,colour,0.5,4.0
37,24,1,2,1,6,6,11.685340177849866,12.599930919532198,"[31, 0, 223]",223,a,0.3916746649774723,1,colour,0.5,4.0
37,24,1,2,1,7,7,13.109631522384007,14.015859356324654,"[51, 0, 203]",203,a,0.3848674455075525,0,colour,0.5,4.0
37,24,1,2,1,8,8,14.529529130551964,15.367866725951899,"[16, 0, 238]",238,a,0.3152694944292307,1,colour,0.5,4.0
37,24,1,2,1,9,9,15.88890928128967,16.79182684677653,"[56, 0, 198]",198,a,0.3796907449141145,0,colour,0.5,4.0
37,24,1,2,1,10,10,17.31094704393763,18.175887303543277,"[0, 0, 254]",254,a,0.3419887368218042,1,colour,0.5,4.0
37,24,1,2,1,11,11,18.686145984975155,19.599849393591285,"[71, 0, 183]",183,l,0.39094447606476024,1,colour,0.5,4.0
37,24,1,2,1,12,12,20.107942714414094,20.887859684007708,"[27, 0, 227]",227,a,0.25647707883035764,1,colour,0.5,4.0
37,24,1,2,1,13,13,21.405971637635957,22.3039145450457,"[3, 0, 251]",251,a,0.37459163181483746,1,colour,0.5,4.0
37,24,1,2,1,14,14,22.814582037739456,23.671841135481372,"[91, 0, 163]",163,l,0.3341441292432137,1,colour,0.5,4.0
37,24,1,2,1,15,15,24.189617926895153,25.039834285678808,"[98, 0, 156]",156,l,0.3268898954265751,1,colour,0.5,4.0
37,24,1,2,1,16,16,25.549104021978565,26.41600602422841,"[82, 0, 172]",172,l,0.34353457897668704,1,colour,0.5,4.0
37,24,1,2,1,17,17,26.922203768393956,27.735824823961593,"[93, 0, 161]",161,l,0.2882296621100977,1,colour,0.5,4.0
