id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,accuracy,trialtype,colourfreq,credits
58,21,0,1,Practice,1,NA,5.907611921429634e-06,1.557714484166354,"[54, 0, 200]",200,a,0.9240394507069141,0,colour,0.5,4
58,21,0,1,Practice,2,NA,2.0790065488545224,3.293678231537342,"[81, 0, 173]",173,a,0.691415905370377,0,colour,0.5,4
58,21,0,1,Practice,3,NA,3.8133011797908694,4.42964032466989,"[45, 0, 209]",209,a,0.09305855527054518,1,colour,0.5,4
58,21,0,1,Practice,4,NA,4.9382127615390345,5.637648144853301,"[78, 0, 176]",176,l,0.1762233228655532,1,colour,0.5,4
58,21,0,1,Practice,5,NA,6.157320323865861,6.973659232375212,"[75, 0, 179]",179,l,0.29341593047138304,1,colour,0.5,4
58,21,0,1,Practice,6,NA,7.485083109233528,13.029656944912858,"[41, 0, 213]",213,a,5.021254255436361,1,colour,0.5,4
58,21,0,1,Practice,7,NA,13.54760447528679,14.629593220772222,"[35, 0, 219]",219,a,0.5587246973300353,1,colour,0.5,4
58,21,0,1,Practice,8,NA,15.141271521686576,16.0216366793029,"[48, 0, 206]",206,a,0.3569865005556494,1,colour,0.5,4
58,21,0,1,Practice,9,NA,16.531904226285405,17.12567682308145,"[25, 0, 229]",229,a,0.07040693669114262,1,colour,0.5,4
58,21,0,1,Practice,10,NA,17.641269946238026,18.165766336256638,"[58, 0, 196]",196,a,0.0010897698812186718,0,colour,0.5,4
58,21,0,1,1,1,1,4.820558173349127,5.447992334258743,"[9, 0, 245]",245,a,0.10326308710500598,1,colour,0.5,4.0
58,21,0,1,1,2,2,5.961966359289363,6.583950095111504,"[77, 0, 177]",177,l,0.09871732466854155,1,colour,0.5,4.0
58,21,0,1,1,3,3,7.102573464042507,7.727972626220435,"[68, 0, 186]",186,l,0.10032578883692622,1,colour,0.5,4.0
58,21,0,1,1,4,4,8.245191148947924,9.927981448359787,"[80, 0, 174]",174,l,1.1625352294649929,1,colour,0.5,4.0
58,21,0,1,1,5,5,10.445438247406855,11.255933673353866,"[43, 0, 211]",211,a,0.2872179871192202,1,colour,0.5,4.0
58,21,0,1,1,6,6,11.773575185914524,13.663977097137831,"[35, 0, 219]",219,a,1.3672166322357953,1,colour,0.5,4.0
