id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,accuracy,trialtype,colourfreq,credits
39,19,1,2,Practice,1,NA,7.0892274379730225e-06,1.034102778416127,"[52, 0, 202]",202,a,0.46288941614329815,0,colour,0.5,4
39,19,1,2,Practice,2,NA,1.5477196285501122,2.57811276614666,"[50, 0, 204]",204,a,0.5071329544298351,1,colour,0.5,4
39,19,1,2,Practice,3,NA,3.0944719701074064,4.106115255504847,"[96, 0, 158]",158,l,0.4884134288877249,1,colour,0.5,4
39,19,1,2,Practice,4,NA,4.625684702303261,5.602151189930737,"[40, 0, 214]",214,a,0.45335281547158957,1,colour,0.5,4
39,19,1,2,Practice,5,NA,6.110420391894877,7.210180539172143,"[28, 0, 226]",226,a,0.5769847896881402,1,colour,0.5,4
39,19,1,2,Practice,6,NA,7.719446172937751,8.834126803092659,"[12, 0, 242]",242,a,0.5913101700134575,1,colour,0.5,4
39,19,1,2,Practice,7,NA,9.344397139269859,10.402096445206553,"[74, 0, 180]",180,a,0.5348825943656266,0,colour,0.5,4
39,19,1,2,Practice,8,NA,10.922599702142179,12.082143391482532,"[38, 0, 216]",216,a,0.6362775987945497,1,colour,0.5,4
39,19,1,2,Practice,9,NA,12.594405015930533,16.58612793730572,"[79, 0, 175]",175,a,3.468359550461173,0,colour,0.5,4
39,19,1,2,Practice,10,NA,17.094468819443136,17.98614605423063,"[29, 0, 225]",225,a,0.36824021488428116,1,colour,0.5,4
39,19,1,2,1,1,1,4.202580482698977,5.247840539552271,"[57, 0, 197]",197,a,0.5210664574988186,0,colour,0.5,4.0
39,19,1,2,1,2,2,5.76591021893546,6.95984340691939,"[1, 0, 253]",253,a,0.6705985683947802,1,colour,0.5,4.0
39,19,1,2,1,3,3,7.468877458479255,8.847880711778998,"[38, 0, 216]",216,a,0.8555043991655111,1,colour,0.5,4.0
39,19,1,2,1,4,4,9.36026167171076,10.551850684918463,"[92, 0, 162]",162,l,0.668864855542779,1,colour,0.5,4.0
39,19,1,2,1,5,5,11.06256724940613,12.303867572918534,"[21, 0, 233]",233,a,0.7184040546417236,1,colour,0.5,4.0
39,19,1,2,1,6,6,12.806645766831934,14.415827904827893,"[98, 0, 156]",156,l,1.0857785949483514,1,colour,0.5,4.0
39,19,1,2,1,7,7,14.931799170095474,16.103824249934405,"[51, 0, 203]",203,a,0.6488109771162271,0,colour,0.5,4.0
39,19,1,2,1,8,8,16.619283908512443,17.67178798466921,"[25, 0, 229]",229,a,0.5290422439575195,1,colour,0.5,4.0
39,19,1,2,1,9,9,18.181797988247126,19.247825573198497,"[31, 0, 223]",223,a,0.5428611375391483,1,colour,0.5,4.0
39,19,1,2,1,10,10,19.759933597408235,23.43986987322569,"[77, 0, 177]",177,a,3.15641536610201,0,colour,0.5,4.0
39,19,1,2,1,11,11,23.947344292886555,24.975841453298926,"[2, 0, 252]",252,a,0.5052771498449147,1,colour,0.5,4.0
39,19,1,2,1,12,12,25.494246689602733,26.807866297196597,"[58, 0, 196]",196,a,0.7910403851419687,0,colour,0.5,4.0
