id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,accuracy,trialtype,colourfreq,credits
61,20,1,2,Practice,1,NA,5.513778887689114e-06,1.2079648909857497,"[48, 0, 206]",206,a,0.683012034278363,1,colour,0.5,4
61,20,1,2,Practice,2,NA,1.7202867351006716,2.5360399957280606,"[89, 0, 165]",165,l,0.29348485346417874,1,colour,0.5,4
61,20,1,2,Practice,3,NA,3.048310246085748,7.487918007653207,"[4, 0, 250]",250,a,3.9285210163798183,1,colour,0.5,4
61,20,1,2,Practice,4,NA,8.004980567609891,8.87189905892592,"[82, 0, 172]",172,l,0.34414714376907796,1,colour,0.5,4
61,20,1,2,Practice,5,NA,9.380222979350947,10.207936140242964,"[22, 0, 232]",232,a,0.3054364830022678,1,colour,0.5,4
61,20,1,2,Practice,6,NA,10.723661201656796,11.511919728014618,"[5, 0, 249]",249,a,0.26560769544448704,1,colour,0.5,4
61,20,1,2,Practice,7,NA,12.020498072495684,12.83215809892863,"[99, 0, 155]",155,l,0.29546865227166563,1,colour,0.5,4
61,20,1,2,Practice,8,NA,13.341867960989475,14.303911120048724,"[66, 0, 188]",188,a,0.43896264291834086,0,colour,0.5,4
61,20,1,2,Practice,9,NA,14.813661548192613,15.66388414951507,"[59, 0, 195]",195,a,0.3270333838881925,0,colour,0.5,4
61,20,1,2,Practice,10,NA,16.173043415881693,16.911910590715706,"[19, 0, 235]",235,a,0.21625257772393525,1,colour,0.5,4
61,20,1,2,1,1,1,4.635758081334643,5.391933969571255,"[83, 0, 171]",171,l,0.2322458476992324,1,colour,0.5,4.0
61,20,1,2,1,2,2,5.902199941105209,6.7199314867611974,"[0, 0, 254]",254,a,0.2946147957118228,1,colour,0.5,4.0
61,20,1,2,1,3,3,7.230287648853846,8.344174319179729,"[64, 0, 190]",190,a,0.5907907941145822,0,colour,0.5,4.0
61,20,1,2,1,4,4,8.855463107000105,9.775895328610204,"[82, 0, 172]",172,l,0.39753563120029867,1,colour,0.5,4.0
61,20,1,2,1,5,5,10.292828707257286,11.191947596613318,"[38, 0, 216]",216,a,0.37600922863930464,1,colour,0.5,4.0
61,20,1,2,1,6,6,11.699093131814152,12.543918871087953,"[70, 0, 184]",184,l,0.32164794323034585,1,colour,0.5,4.0
61,20,1,2,1,7,7,13.05848681484349,13.863986313110217,"[53, 0, 201]",201,a,0.2823343053460121,0,colour,0.5,4.0
61,20,1,2,1,8,8,14.370869941310957,15.175859016017057,"[72, 0, 182]",182,l,0.2817006082041189,1,colour,0.5,4.0
61,20,1,2,1,9,9,15.68337003979832,16.551901721511967,"[84, 0, 170]",170,l,0.3452676336746663,1,colour,0.5,4.0
61,20,1,2,1,10,10,17.058480119565502,17.77587287942879,"[34, 0, 220]",220,a,0.1942476531257853,1,colour,0.5,4.0
61,20,1,2,1,11,11,18.292819255031645,19.03988983365707,"[33, 0, 221]",221,a,0.22396840096917003,1,colour,0.5,4.0
61,20,1,2,1,12,12,19.55839111050591,20.471862510195933,"[65, 0, 189]",189,a,0.3903333821799606,0,colour,0.5,4.0
61,20,1,2,1,13,13,20.980277408962138,21.791869694017805,"[21, 0, 233]",233,a,0.28847750439308584,1,colour,0.5,4.0
61,20,1,2,1,14,14,22.308365116710775,23.039993808837608,"[4, 0, 250]",250,a,0.20839418249670416,1,colour,0.5,4.0
61,20,1,2,1,15,15,23.558400956564583,24.223827404435724,"[19, 0, 235]",235,a,0.1423522331751883,1,colour,0.5,4.0
61,20,1,2,1,16,16,24.730266381287947,25.463880841387436,"[47, 0, 207]",207,a,0.21096796146593988,1,colour,0.5,4.0
61,20,1,2,1,17,17,25.980298676528037,26.712125866673887,"[75, 0, 179]",179,l,0.20882111066021025,1,colour,0.5,4.0
61,20,1,2,1,18,18,27.23028134740889,27.871832893113606,"[80, 0, 174]",174,l,0.11845645727589726,1,colour,0.5,4.0
61,20,1,2,1,19,19,28.38649772282224,29.0398567506345,"[32, 0, 222]",222,a,0.130202105618082,1,colour,0.5,4.0
61,20,1,2,1,20,20,29.558371024322696,30.303823292721063,"[13, 0, 241]",241,a,0.22228313703089952,1,colour,0.5,4.0
61,20,1,2,1,21,21,30.82406182109844,31.59184826875571,"[59, 0, 195]",195,l,0.24463110079523176,1,colour,0.5,4.0
61,20,1,2,1,22,22,32.105275242822245,32.85588491533417,"[90, 0, 164]",164,l,0.22755357483401895,1,colour,0.5,4.0
61,20,1,2,1,23,23,33.37086206441745,34.031854601809755,"[3, 0, 251]",251,a,0.13791083975229412,1,colour,0.5,4.0
61,20,1,2,1,24,24,34.54295631311834,35.15183563425671,"[76, 0, 178]",178,l,0.08579407876823097,1,colour,0.5,4.0
61,20,1,2,1,25,25,35.66787183331326,36.30387449252885,"[92, 0, 162]",162,l,0.1128335278481245,1,colour,0.5,4.0
61,20,1,2,1,26,26,36.824187457794324,37.60780372959562,"[29, 0, 225]",225,a,0.2605637186206877,1,colour,0.5,4.0
61,20,1,2,1,27,27,38.12106056243647,38.7678234691266,"[42, 0, 212]",212,a,0.123611104558222,1,colour,0.5,4.0
61,20,1,2,1,28,28,39.27728087629657,39.90383006678894,"[14, 0, 240]",240,a,0.10343007743358612,1,colour,0.5,4.0
61,20,1,2,1,29,29,40.417854898027144,41.12784927384928,"[23, 0, 231]",231,a,0.18696387810632586,1,colour,0.5,4.0
61,20,1,2,1,30,30,41.636677710106596,42.39189064654056,"[30, 0, 224]",224,a,0.2321603832533583,1,colour,0.5,4.0
61,20,1,2,1,31,31,42.9022822547704,43.81585762964096,"[58, 0, 196]",196,a,0.39053266786504537,0,colour,0.5,4.0
61,20,1,2,1,32,32,44.32415201177355,45.09587573085446,"[66, 0, 188]",188,l,0.2485805816249922,1,colour,0.5,4.0
61,20,1,2,1,33,33,45.60537646105513,46.26382515160367,"[77, 0, 177]",177,l,0.13531224837061018,1,colour,0.5,4.0
