id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,accuracy,trialtype,colourfreq,credits
41,20,1,1,Practice,1,NA,5.907728336751461e-06,2.1012969714356586,"[82, 0, 172]",172,a,1.5673874951899052,0,colour,0.5,4
41,20,1,1,Practice,2,NA,2.621807048213668,3.933334226021543,"[48, 0, 206]",206,a,0.7930615512887016,1,colour,0.5,4
41,20,1,1,Practice,3,NA,4.449288302101195,5.445323856896721,"[60, 0, 194]",194,a,0.4785179134923965,0,colour,0.5,4
41,20,1,1,Practice,4,NA,5.966556639410555,6.653249675408006,"[21, 0, 233]",233,a,0.167473983601667,1,colour,0.5,4
41,20,1,1,Practice,5,NA,7.1706164740026,7.813311099424027,"[16, 0, 238]",238,a,0.12415771291125566,1,colour,0.5,4
41,20,1,1,Practice,6,NA,8.33164045563899,8.885291025973856,"[22, 0, 232]",232,a,0.03121104626916349,1,colour,0.5,4
41,20,1,1,Practice,7,NA,9.400349498144351,10.14926140254829,"[93, 0, 161]",161,l,0.23365296493284404,1,colour,0.5,4
41,20,1,1,Practice,8,NA,10.6654714778997,13.27726343786344,"[37, 0, 217]",217,a,2.091376799857244,1,colour,0.5,4
41,20,1,1,Practice,9,NA,13.798382399254479,14.381393731338903,"[66, 0, 188]",188,a,0.06583948689512908,0,colour,0.5,4
41,20,1,1,Practice,10,NA,14.897350170416757,16.229356902069412,"[94, 0, 160]",160,l,0.8138108889106661,1,colour,0.5,4
41,20,1,1,1,1,1,4.150941545842215,5.3999946436379105,"[58, 0, 196]",196,a,0.7249015287961811,0,colour,0.5,4.0
41,20,1,1,1,2,2,5.907532248995267,6.768009061575867,"[6, 0, 248]",248,a,0.3370790632907301,1,colour,0.5,4.0
41,20,1,1,1,3,3,7.283332591527142,8.383948210859671,"[0, 0, 254]",254,a,0.5764238781994209,1,colour,0.5,4.0
41,20,1,1,1,4,4,8.893050562939607,9.479956235853024,"[52, 0, 202]",202,a,0.06884846370667219,0,colour,0.5,4.0
41,20,1,1,1,5,5,9.990504393470474,10.687919075833634,"[91, 0, 163]",163,l,0.1655992807354778,1,colour,0.5,4.0
41,20,1,1,1,6,6,11.209515771246515,11.8159746741876,"[11, 0, 243]",243,a,0.0759353133616969,1,colour,0.5,4.0
41,20,1,1,1,7,7,12.33546981192194,13.271958343801089,"[92, 0, 162]",162,l,0.4192422499181703,1,colour,0.5,4.0
41,20,1,1,1,8,8,13.789907639380544,15.39197831961792,"[1, 0, 253]",253,a,1.0841032677562907,1,colour,0.5,4.0
41,20,1,1,1,9,9,15.914240219513886,16.871966850827448,"[4, 0, 250]",250,a,0.4399317230563611,1,colour,0.5,4.0
41,20,1,1,1,10,10,17.394854176789522,18.551971214590594,"[68, 0, 186]",186,l,0.6382847413187847,1,colour,0.5,4.0
41,20,1,1,1,11,11,19.076439041178674,19.95997745625209,"[69, 0, 185]",185,l,0.352057387935929,1,colour,0.5,4.0
41,20,1,1,1,12,12,20.472946973866783,21.17592274956405,"[76, 0, 178]",178,l,0.1707692858763039,1,colour,0.5,4.0
41,20,1,1,1,13,13,21.693626285763457,22.24003955780063,"[49, 0, 205]",205,a,0.02955413970630616,1,colour,0.5,4.0
41,20,1,1,1,14,14,22.75910540437326,23.43996401829645,"[45, 0, 209]",209,a,0.16374820854980499,1,colour,0.5,4.0
41,20,1,1,1,15,15,23.949815463856794,24.71195386967156,"[50, 0, 204]",204,a,0.24133294529747218,1,colour,0.5,4.0
41,20,1,1,1,16,16,25.222160169738345,25.895912635605782,"[81, 0, 173]",173,l,0.15588509012013674,1,colour,0.5,4.0
41,20,1,1,1,17,17,26.416978427907452,27.327991086407565,"[79, 0, 175]",175,l,0.3932642239378765,1,colour,0.5,4.0
41,20,1,1,1,18,18,27.848975352710113,29.479890857590362,"[41, 0, 213]",213,a,1.106853732606396,1,colour,0.5,4.0
41,20,1,1,1,19,19,29.99361970857717,31.095919409766793,"[18, 0, 236]",236,a,0.5904683960834518,1,colour,0.5,4.0
41,20,1,1,1,20,20,31.60562985879369,32.159905855194665,"[88, 0, 166]",166,l,0.031153938733041286,1,colour,0.5,4.0
41,20,1,1,1,21,21,32.66793340386357,33.2798545450205,"[14, 0, 240]",240,a,0.09742507978808135,1,colour,0.5,4.0
41,20,1,1,1,22,22,33.79969508503564,34.38397538627032,"[27, 0, 227]",227,a,0.06088806572370231,1,colour,0.5,4.0
41,20,1,1,1,23,23,34.89356413704809,36.8878785885172,"[98, 0, 156]",156,l,1.4771875045262277,1,colour,0.5,4.0
41,20,1,1,1,24,24,37.40301819285378,37.99187536840327,"[94, 0, 160]",160,l,0.06518412847071886,1,colour,0.5,4.0
41,20,1,1,1,25,25,38.50173390319105,40.18389693228528,"[24, 0, 230]",230,a,1.152760322787799,1,colour,0.5,4.0
41,20,1,1,1,26,26,40.69538519822527,43.67987439490389,"[95, 0, 159]",159,a,2.4534870852949098,0,colour,0.5,4.0
41,20,1,1,1,27,27,44.19947587081697,45.49587033665739,"[65, 0, 189]",189,l,0.7777173443464562,1,colour,0.5,4.0
41,20,1,1,1,28,28,46.01155187189579,46.767863338813186,"[64, 0, 190]",190,l,0.2358458946691826,1,colour,0.5,4.0
41,20,1,1,1,29,29,47.28153390076477,48.27990338183008,"[99, 0, 155]",155,l,0.47817999427206814,1,colour,0.5,4.0
41,20,1,1,1,30,30,48.79105294100009,49.64787053829059,"[59, 0, 195]",195,a,0.335430427454412,0,colour,0.5,4.0
41,20,1,1,1,31,31,50.15627499681432,52.03993038390763,"[72, 0, 182]",182,l,1.3657088484615088,1,colour,0.5,4.0
41,20,1,1,1,32,32,52.561978032113984,53.58388133603148,"[36, 0, 218]",218,a,0.48968854336999357,1,colour,0.5,4.0
41,20,1,1,1,33,33,54.09919817058835,55.223849765374325,"[60, 0, 194]",194,l,0.606711751432158,1,colour,0.5,4.0
41,20,1,1,1,34,34,55.74250128690619,56.5198090323247,"[32, 0, 222]",222,a,0.258289554156363,1,colour,0.5,4.0
41,20,1,1,1,35,35,57.03462607751135,57.95185715705156,"[39, 0, 215]",215,a,0.3994117529364303,1,colour,0.5,4.0
41,20,1,1,1,36,36,58.462365142419,59.34388825192582,"[31, 0, 223]",223,a,0.3382164880167693,1,colour,0.5,4.0
41,20,1,1,1,37,37,59.85516147839371,60.63984200509731,"[8, 0, 246]",246,a,0.26131428498774767,1,colour,0.5,4.0
41,20,1,1,1,38,38,61.152144742780365,62.5838135946542,"[23, 0, 231]",231,a,0.9097720463760197,1,colour,0.5,4.0
41,20,1,1,1,39,39,63.105117663159035,64.58383880066685,"[2, 0, 252]",252,a,0.964386158855632,1,colour,0.5,4.0
