id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,accuracy,trialtype,colourfreq,credits
71,23,0,1,Practice,1,NA,6.695510819554329e-06,1.3402283831965178,"[80, 0, 174]",174,a,0.7164648603647947,0,colour,0.5,4
71,23,0,1,Practice,2,NA,1.8494742955081165,4.4362317197956145,"[24, 0, 230]",230,a,2.0704041798599064,1,colour,0.5,4
71,23,0,1,Practice,3,NA,4.9449987162370235,5.940264301840216,"[61, 0, 193]",193,a,0.47832629922777414,0,colour,0.5,4
71,23,0,1,Practice,4,NA,6.448869427898899,7.356212594546378,"[8, 0, 246]",246,a,0.3911549432668835,1,colour,0.5,4
71,23,0,1,Practice,5,NA,7.864565265830606,8.82820546766743,"[23, 0, 231]",231,a,0.44726844667457044,1,colour,0.5,4
71,23,0,1,Practice,6,NA,9.33722925116308,10.332271526567638,"[65, 0, 189]",189,l,0.4780277644749731,1,colour,0.5,4
71,23,0,1,Practice,7,NA,10.841757684480399,11.764234750764444,"[41, 0, 213]",213,a,0.4060769542120397,1,colour,0.5,4
71,23,0,1,Practice,8,NA,12.273220725124702,13.244218351086602,"[55, 0, 199]",199,a,0.45397484418936074,0,colour,0.5,4
71,23,0,1,Practice,9,NA,13.754036914557219,14.660231234505773,"[19, 0, 235]",235,a,0.389628792880103,1,colour,0.5,4
71,23,0,1,Practice,10,NA,15.169276285683736,16.204218240920454,"[70, 0, 184]",184,l,0.5180971915833652,1,colour,0.5,4
71,23,0,1,1,1,1,4.3400763587560505,6.071950022596866,"[69, 0, 185]",185,a,1.212973421672359,0,colour,0.5,4.0
71,23,0,1,1,2,2,6.581051393644884,7.479994234163314,"[81, 0, 173]",173,l,0.3822630981449038,1,colour,0.5,4.0
71,23,0,1,1,3,3,7.98910269443877,8.89596694521606,"[35, 0, 219]",219,a,0.3908225379418582,1,colour,0.5,4.0
71,23,0,1,1,4,4,9.405086039332673,10.311968801077455,"[52, 0, 202]",202,a,0.3905275478027761,0,colour,0.5,4.0
71,23,0,1,1,5,5,10.820911058690399,11.671963885892183,"[99, 0, 155]",155,l,0.3345298352651298,1,colour,0.5,4.0
71,23,0,1,1,6,6,12.180769479135051,13.0239603666123,"[28, 0, 226]",226,a,0.3265654956921935,1,colour,0.5,4.0
71,23,0,1,1,7,7,13.532680889125913,14.40806272230111,"[21, 0, 233]",233,a,0.35947087686508894,1,colour,0.5,4.0
71,23,0,1,1,8,8,14.917036487255245,15.839959780452773,"[9, 0, 245]",245,a,0.4063337412662804,1,colour,0.5,4.0
71,23,0,1,1,9,9,16.348323479294777,17.199985979124904,"[86, 0, 168]",168,l,0.3353250091895461,1,colour,0.5,4.0
71,23,0,1,1,10,10,17.709025910357013,18.624040002003312,"[75, 0, 179]",179,l,0.399828992318362,1,colour,0.5,4.0
71,23,0,1,1,11,11,19.132891675224528,19.991922626737505,"[4, 0, 250]",250,a,0.3410369474440813,1,colour,0.5,4.0
71,23,0,1,1,12,12,20.500484035816044,21.431931716622785,"[27, 0, 227]",227,a,0.41459228354506195,1,colour,0.5,4.0
71,23,0,1,1,13,13,21.94064475619234,22.847954446217045,"[31, 0, 223]",223,a,0.39064215682446957,1,colour,0.5,4.0
71,23,0,1,1,14,14,23.35740397660993,24.255943125579506,"[90, 0, 164]",164,l,0.38186216354370117,1,colour,0.5,4.0
71,23,0,1,1,15,15,24.764180399943143,25.57592116482556,"[88, 0, 166]",166,l,0.29503463488072157,1,colour,0.5,4.0
71,23,0,1,1,16,16,26.084855939261615,26.91189365531318,"[1, 0, 253]",253,a,0.3109066002070904,1,colour,0.5,4.0
71,23,0,1,1,17,17,27.421998938079923,28.24793034279719,"[5, 0, 249]",249,a,0.3094147143419832,1,colour,0.5,4.0
71,23,0,1,1,18,18,28.757112846011296,29.76785458275117,"[60, 0, 194]",194,l,0.49399464670568705,1,colour,0.5,4.0
71,23,0,1,1,19,19,30.27581813489087,31.135891594924033,"[29, 0, 225]",225,a,0.3435512559954077,1,colour,0.5,4.0
71,23,0,1,1,20,20,31.64447309006937,32.51188388816081,"[13, 0, 241]",241,a,0.3508736276999116,1,colour,0.5,4.0
71,23,0,1,1,21,21,33.02095926529728,33.87188094202429,"[71, 0, 183]",183,l,0.33413677755743265,1,colour,0.5,4.0
71,23,0,1,1,22,22,34.380803507287055,35.32790614501573,"[57, 0, 197]",197,a,0.4309203219600022,0,colour,0.5,4.0
71,23,0,1,1,23,23,35.83672473509796,36.73590112593956,"[47, 0, 207]",207,a,0.38173495163209736,1,colour,0.5,4.0
71,23,0,1,1,24,24,37.244907974032685,38.11190956667997,"[50, 0, 204]",204,a,0.3507810737937689,1,colour,0.5,4.0
71,23,0,1,1,25,25,38.62148906593211,39.551929684355855,"[95, 0, 159]",159,l,0.4140219953842461,1,colour,0.5,4.0
71,23,0,1,1,26,26,40.0608207420446,41.031912497011945,"[83, 0, 171]",171,l,0.45488541456870735,1,colour,0.5,4.0
71,23,0,1,1,27,27,41.5409465203993,42.51987500931136,"[14, 0, 240]",240,a,0.4619569070637226,1,colour,0.5,4.0
71,23,0,1,1,28,28,43.02830408629961,43.90388441737741,"[37, 0, 217]",217,a,0.3586229276843369,1,colour,0.5,4.0
71,23,0,1,1,29,29,44.41294404072687,45.25589271332137,"[84, 0, 170]",170,l,0.32592195249162614,1,colour,0.5,4.0
71,23,0,1,1,30,30,45.76505158585496,46.73586883046664,"[76, 0, 178]",178,l,0.4541820068843663,1,colour,0.5,4.0
71,23,0,1,1,31,31,47.24492569710128,48.159861019812524,"[63, 0, 191]",191,l,0.3985690812114626,1,colour,0.5,4.0
71,23,0,1,1,32,32,48.669051793869585,49.431856098352,"[16, 0, 238]",238,a,0.24554718495346606,1,colour,0.5,4.0
71,23,0,1,1,33,33,49.94090902642347,50.72790015861392,"[74, 0, 180]",180,l,0.2710522129200399,1,colour,0.5,4.0
71,23,0,1,1,34,34,51.23703973274678,52.007865484571084,"[25, 0, 229]",229,a,0.2540762990247458,1,colour,0.5,4.0
71,23,0,1,1,35,35,52.51711848587729,53.35192283149809,"[10, 0, 244]",244,a,0.31826244900003076,1,colour,0.5,4.0
71,23,0,1,1,36,36,53.860635083401576,54.71989919128828,"[45, 0, 209]",209,a,0.3426918853074312,1,colour,0.5,4.0
71,23,0,1,1,37,37,55.22803721670061,56.03182191262022,"[54, 0, 200]",200,a,0.2867489173077047,0,colour,0.5,4.0
71,23,0,1,1,38,38,56.54070706246421,57.343857667408884,"[46, 0, 208]",208,a,0.28689306462183595,1,colour,0.5,4.0
71,23,0,1,1,39,39,57.852967309299856,58.65581622859463,"[89, 0, 165]",165,l,0.2866339145693928,1,colour,0.5,4.0
71,23,0,1,1,40,40,59.16409209999256,60.14388744207099,"[59, 0, 195]",195,l,0.46359254652634263,1,colour,0.5,4.0
71,23,0,1,1,41,41,60.65229091932997,61.495810667518526,"[12, 0, 242]",242,a,0.3265276865568012,1,colour,0.5,4.0
71,23,0,1,1,42,42,62.00486241397448,62.83185680722818,"[6, 0, 248]",248,a,0.31045722286216915,1,colour,0.5,4.0
71,23,0,1,1,43,43,63.34116888558492,64.20781759289093,"[26, 0, 228]",228,a,0.3494593291543424,1,colour,0.5,4.0
71,23,0,1,1,44,44,64.71686894563027,65.55985542712733,"[85, 0, 169]",169,l,0.32615392724983394,1,colour,0.5,4.0
71,23,0,1,1,45,45,66.06894458900206,66.97583010769449,"[67, 0, 187]",187,l,0.3903581944759935,1,colour,0.5,4.0
71,23,0,1,1,46,46,67.4847597621847,68.30387646169402,"[49, 0, 205]",205,a,0.3020206626970321,1,colour,0.5,4.0
71,23,0,1,1,47,47,68.81289551919326,69.63979184487835,"[7, 0, 247]",247,a,0.3101173343602568,1,colour,0.5,4.0
71,23,0,1,1,48,48,70.14937607012689,71.02379731461406,"[48, 0, 206]",206,a,0.35811092890799046,1,colour,0.5,4.0
71,23,0,1,1,49,49,71.5327541443985,72.47180658415891,"[58, 0, 196]",196,a,0.4224172020331025,0,colour,0.5,4.0
71,23,0,1,1,50,50,72.98065038025379,73.72783438651823,"[70, 0, 184]",184,l,0.2310225642286241,1,colour,0.5,4.0
71,23,0,1,2,1,51,82.73198748519644,83.55980974109843,"[48, 0, 206]",206,a,0.31045643519610167,1,colour,0.5,4.0
71,23,0,1,2,2,52,84.06896546296775,84.93576028686948,"[91, 0, 163]",163,l,0.35060581285506487,1,colour,0.5,4.0
71,23,0,1,2,3,53,85.44483408867382,86.30376894189976,"[41, 0, 213]",213,a,0.3428545433562249,1,colour,0.5,4.0
71,23,0,1,2,4,54,86.81285574077629,87.59177777031437,"[78, 0, 176]",176,l,0.26175785763189197,1,colour,0.5,4.0
71,23,0,1,2,5,55,88.1004289763514,88.90377256530337,"[71, 0, 183]",183,l,0.28710455959662795,1,colour,0.5,4.0
71,23,0,1,2,6,56,89.41279083513655,90.27987434761599,"[46, 0, 208]",208,a,0.350183610804379,1,colour,0.5,4.0
71,23,0,1,2,7,57,90.78891230956651,91.60778049263172,"[21, 0, 233]",233,a,0.3027488826774061,1,colour,0.5,4.0
71,23,0,1,2,8,58,92.11731942580082,92.98380823200569,"[51, 0, 203]",203,a,0.3501702200155705,0,colour,0.5,4.0
71,23,0,1,2,9,59,93.49285722151399,94.43173243082128,"[59, 0, 195]",195,l,0.4221407223958522,1,colour,0.5,4.0
71,23,0,1,2,10,60,94.94053408573382,95.79982694424689,"[67, 0, 187]",187,l,0.34276947285979986,1,colour,0.5,4.0
71,23,0,1,2,11,61,96.30898148450069,97.13581479503773,"[6, 0, 248]",248,a,0.3106313026510179,1,colour,0.5,4.0
