id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,trialtype,colourfreq
06,18,1,2,Practice,1,NA,5.907844752073288e-06,0.7121470747515559,"[84, 0, 170]",170,a,0.1575856297276914,colour,0.5
06,18,1,2,Practice,2,NA,2.719897174742073,12.416115151252598,"[24, 0, 230]",230,l,9.174191355705261,colour,0.5
06,18,1,2,Practice,3,NA,14.423788451589644,15.05612698243931,"[50, 0, 204]",204,a,0.11030088271945715,colour,0.5
06,18,1,2,Practice,4,NA,17.065383937209845,17.976120728068054,"[14, 0, 240]",240,a,0.38876964105293155,colour,0.5
06,18,1,2,Practice,5,NA,19.987760056741536,20.960184540599585,"[33, 0, 221]",221,a,0.45054870611056685,colour,0.5
06,18,1,2,Practice,6,NA,22.972081838175654,23.70413900585845,"[4, 0, 250]",250,a,0.20999155612662435,colour,0.5
06,18,1,2,Practice,7,NA,25.722203536424786,26.288162488490343,"[72, 0, 182]",182,l,0.04387128492817283,colour,0.5
06,18,1,2,Practice,8,NA,28.300552093423903,33.92013395531103,"[0, 0, 254]",254,a,5.097352410200983,colour,0.5
06,18,1,2,Practice,9,NA,35.92616176698357,36.840091860853136,"[54, 0, 200]",200,a,0.39166755927726626,colour,0.5
06,18,1,2,Practice,10,NA,38.84808535780758,40.76017658505589,"[69, 0, 185]",185,l,1.389710932970047,colour,0.5
06,18,1,2,1,1,1,5.884303428698331,6.776002889499068,"[4, 0, 250]",250,a,0.36860630521550775,colour,0.5
06,18,1,2,1,2,2,8.791636209469289,10.58402427053079,"[66, 0, 188]",188,a,1.2818322028033435,colour,0.5
06,18,1,2,1,3,3,12.59281884972006,13.344016929157078,"[25, 0, 229]",229,a,0.22896862775087357,colour,0.5
06,18,1,2,1,4,4,15.35867508687079,16.0239938814193,"[50, 0, 204]",204,a,0.14308146620169282,colour,0.5
06,18,1,2,1,5,5,18.030775907915086,18.816030237823725,"[40, 0, 214]",214,a,0.2629728903993964,colour,0.5
06,18,1,2,1,6,6,20.834138879552484,21.55200144648552,"[42, 0, 212]",212,a,0.19584342930465937,colour,0.5
06,18,1,2,1,7,7,23.56872493168339,24.175998320803046,"[23, 0, 231]",231,a,0.08502030652016401,colour,0.5
06,18,1,2,1,8,8,26.193967934697866,27.432023375760764,"[74, 0, 180]",180,l,0.7157948757521808,colour,0.5
06,18,1,2,1,9,9,29.444226691499352,30.07202378520742,"[2, 0, 252]",252,a,0.10553219588473439,colour,0.5
06,18,1,2,1,10,10,32.085033303592354,33.18400796549395,"[60, 0, 194]",194,a,0.5766467489302158,colour,0.5
06,18,1,2,1,11,11,35.1946614976041,35.93597680097446,"[7, 0, 247]",247,a,0.21904055960476398,colour,0.5
06,18,1,2,1,12,12,37.944976180326194,38.78399559855461,"[87, 0, 167]",167,l,0.31689512357115746,colour,0.5
06,18,1,2,1,13,13,40.788754045031965,41.527982358820736,"[55, 0, 199]",199,a,0.21683226572349668,colour,0.5
06,18,1,2,1,14,14,43.53907109098509,44.28799904230982,"[57, 0, 197]",197,a,0.2266378477215767,colour,0.5
06,18,1,2,1,15,15,46.30500373383984,47.023999395314604,"[48, 0, 206]",206,a,0.19681977294385433,colour,0.5
06,18,1,2,1,16,16,49.0395204690285,49.799965262878686,"[93, 0, 161]",161,l,0.23820707155391574,colour,0.5
06,18,1,2,1,17,17,51.8053448041901,52.73597160214558,"[27, 0, 227]",227,a,0.4196022627875209,colour,0.5
06,18,1,2,1,18,18,54.74773420440033,55.40801137732342,"[96, 0, 158]",158,l,0.13812609668821096,colour,0.5
