id,age,condition,counterbalance,block,trialinblock,trial,tstart,tend,trialstim,trialintensity,response,RT,trialtype,colourfreq
07,21,1,2,Practice,1,NA,5.90737909078598e-06,1.9354915316216648,"[90, 0, 164]",164,l,0.735385350883007,colour,0.5
07,21,1,2,Practice,2,NA,3.9747646963223815,4.655428264290094,"[55, 0, 199]",199,a,0.1642082785256207,colour,0.5
07,21,1,2,Practice,3,NA,6.66475257370621,7.247461857739836,"[21, 0, 233]",233,a,0.06647494249045849,colour,0.5
07,21,1,2,Practice,4,NA,9.256233600899577,9.791448574047536,"[64, 0, 190]",190,a,0.018990871496498585,colour,0.5
07,21,1,2,Practice,5,NA,11.800938298925757,12.375480787828565,"[14, 0, 240]",240,a,0.05684146378189325,colour,0.5
07,21,1,2,Practice,6,NA,14.384416371118277,14.935560061130673,"[39, 0, 215]",215,a,0.03376286197453737,colour,0.5
07,21,1,2,Practice,7,NA,16.945084444247186,17.55148357897997,"[92, 0, 162]",162,l,0.08904508827254176,colour,0.5
07,21,1,2,Practice,8,NA,19.560338030103594,26.551539899315685,"[54, 0, 200]",200,a,6.474390542600304,colour,0.5
07,21,1,2,Practice,9,NA,28.560518017970026,29.143493148032576,"[16, 0, 238]",238,a,0.06618979759514332,colour,0.5
07,21,1,2,Practice,10,NA,31.15233460208401,31.671509399544448,"[23, 0, 231]",231,a,0.0018869172781705856,colour,0.5
07,21,1,2,1,1,1,16.952610452193767,17.511893368326128,"[99, 0, 155]",155,l,0.041807958856225014,colour,0.5
07,21,1,2,1,2,2,19.521223191637546,24.247849008534104,"[59, 0, 195]",195,a,4.208895253483206,colour,0.5
07,21,1,2,1,3,3,26.2569929366,28.60788393486291,"[61, 0, 193]",193,a,1.831749283708632,colour,0.5
07,21,1,2,1,4,4,30.616958939936012,31.231934076175094,"[96, 0, 158]",158,l,0.09859743481501937,colour,0.5
07,21,1,2,1,5,5,33.2409448842518,34.32782696885988,"[49, 0, 205]",205,a,0.570386229082942,colour,0.5
07,21,1,2,1,6,6,36.33767430623993,37.207870859187096,"[70, 0, 184]",184,a,0.3531339527107775,colour,0.5
07,21,1,2,1,7,7,39.2162979869172,39.75990306632593,"[33, 0, 221]",221,a,0.02661770349368453,colour,0.5
07,21,1,2,1,8,8,41.7697027483955,42.568121613468975,"[74, 0, 180]",180,l,0.28214041283354163,colour,0.5
07,21,1,2,1,9,9,44.576165922451764,45.23985077952966,"[79, 0, 175]",175,l,0.1474808412604034,colour,0.5
07,21,1,2,1,10,10,47.24953782139346,50.90424062125385,"[18, 0, 236]",236,a,3.138755965977907,colour,0.5
07,21,1,2,1,11,11,52.9134058165364,53.85586724523455,"[28, 0, 226]",226,a,0.4252601945772767,colour,0.5
07,21,1,2,1,12,12,55.86424081027508,56.519877419341356,"[5, 0, 249]",249,a,0.13943141233175993,colour,0.5
07,21,1,2,1,13,13,58.52802058402449,60.87188851600513,"[92, 0, 162]",162,l,1.827556396368891,colour,0.5
